trial_id,trial_date,delay_yn,yard_name,ship_type,hull_number,time_taken,delay_time,captain_sal,helm_sal,captain_cost,helm_cost,trans_cost,cond_cost,temp_test_cost,dev_cor_cost,west_meal_cost,korean_meal_cost,bed_cost,comd_cost,hfo_unit_price,mfo_unit_price,draw_cost,comm_cost,total_cost,helm_tot_cost,labor_cost,fuel_cost,other_cost,Timestamp
13944,2018년 3월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,406492,243895,17885648,8780220,524880,524924,870851,437437,1959440,8187504,1749754,1312315,274,395,5101240,2550618,212512786,29023960,115118096,47509859,20860871,2025-07-09 9:57
9117,2017년 1월,지연,현대미포,2500TEU_DF,시리즈,6,11,394269,236561,11828070,5677464,231786,515136,1133304,429280,1236096,5098896,1717128,1609807,263,331,6134845,3067421,123981120,19815040,56774208,28527679,18864193,2025-07-09 9:57
37174,2024년 4월,지연,삼성중공업,PC_SCR,시리즈,5,9,500000,300000,10000000,4500000,210000,600000,995400,500000,1000000,4125000,2000000,1875000,436,482,5830800,2915400,131877511,16805400,60800000,36525911,14746200,2025-07-09 9:57
5533,2016년 2월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,380568,228340,7611360,3653440,229491,510035,1122083,425029,815904,3314480,1700126,1275094,106,193,6074103,3037050,81566362,13551438,42136064,9662103,16216757,2025-07-09 9:57
14454,2018년 5월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,406492,243895,9755808,4877900,288684,524924,870851,437437,1049700,4408656,1749754,1312315,345,440,5101240,2550618,128745835,16755604,65070988,30746960,16172283,2025-07-09 9:57
22017,2020년 4월,정상,삼성중공업,CON_RO,1차선,4,해당없음,443051,265831,33671876,15949860,909330,534930,887450,445775,3423360,14227808,1783106,1337329,94,105,5198471,2599234,319589508,52399221,211153168,27467811,28569308,2025-07-09 9:57
13593,2018년 2월,지연,삼성중공업,1800TEU_SCR,시리즈,5,7,406492,243895,10162300,3658425,209952,524924,953528,437437,962225,4133115,1749754,1640394,273,391,5678134,2839066,111495346,15946566,53819340,24726752,17002688,2025-07-09 9:57
28430,2022년 11월,지연,삼성중공업,1800TEU_EGCS,시리즈,5,5,465855,279513,11646375,5590260,247959,551046,1000977,459205,1285760,5165625,1836823,1722021,387,531,5960676,2980337,155403740,19495822,74210515,42746161,18951242,2025-07-09 9:57
34640,2023년 6월,지연,현대미포,1800TEU_SCR,1차선,5,20,483558,290135,14506740,7253375,318527,579150,1052027,482625,1447875,6080760,1930501,1809845,410,442,6264671,3132335,178770039,24192444,83317045,50594563,20665987,2025-07-09 9:57
14565,2018년 5월,정상,현대미포,CON_RO,시리즈,4,해당없음,406492,243895,19511616,8780220,551124,524924,870851,437437,2029420,8344956,1749754,1312315,345,440,5101240,2550618,209688196,30676172,100191600,57732121,21088303,2025-07-09 9:57
28714,2022년 12월,지연,현대미포,PC_SCR,1차선,5,8,465855,279513,13975650,5590260,275510,551046,914186,459205,1285760,5234500,1836823,1722021,343,481,5355076,2677537,144269358,21765857,65592240,38799544,18111717,2025-07-09 9:57
23937,2021년 10월,지연,삼성중공업,2500TEU_SCR,1차선,5,22,448368,269021,15692880,6725525,322548,537605,1182734,448004,1523200,6249135,1792022,1680020,402,511,6402414,3201206,191181885,24909296,92139370,53285222,20847997,2025-07-09 9:57
32784,2023년 12월,지연,현대미포,LPG,시리즈,5,15,483558,290135,9671160,4352025,202699,579150,1052027,482625,965250,3909060,1930501,1809845,393,454,6264671,3132335,116514531,16339686,50870300,31292883,18011662,2025-07-09 9:57
10510,2017년 5월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,394269,236561,9856725,3548415,206032,515136,1133304,429280,944240,4055940,1717128,1287845,239,305,6134845,3067421,105556872,15688892,52200920,20459641,17207419,2025-07-09 9:57
17687,2019년 3월,지연,삼성중공업,PC_EGCS_SCR,1차선,5,4,423972,254383,14839020,6359575,319656,532798,883914,443999,1509430,6059690,1776001,1665000,343,366,5177759,2588878,169590808,23378962,87125880,40309208,18776758,2025-07-09 9:57
17783,2019년 3월,정상,삼성중공업,LPG,시리즈,4,해당없음,423972,254383,6783552,3052596,186466,532798,967831,443999,710320,2876688,1776001,1332000,343,366,5763307,2881652,87472515,11967242,41243824,18921481,15339968,2025-07-09 9:57
1324,2015년 2월,지연,삼성중공업,2500TEU_EGCS,1차선,5,4,369125,221474,14765000,6644220,354494,506489,1114283,422074,1603505,6645975,1688307,1582788,247,320,6031879,3015938,166301824,23806560,88755865,33171007,20568392,2025-07-09 9:57
8587,2017년 12월,지연,삼성중공업,2500TEU_EGCS,1차선,5,21,394269,236561,15770760,7096830,360556,515136,1133304,429280,1630960,6759900,1717128,1609807,281,365,6134845,3067421,179928286,25305866,94821160,38881199,20920061,2025-07-09 9:57
35799,2023년 9월,지연,삼성중공업,CON_RO,시리즈,5,23,483558,290135,26595690,13056075,579140,579150,960810,482625,2702700,11292840,1930501,1809845,531,563,5628185,2814092,360617317,42253490,171179260,121006404,26178163,2025-07-09 9:57
15538,2018년 8월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,406492,243895,17885648,7804640,498636,524924,870851,437437,1959440,8135020,1749754,1312315,351,427,5101240,2550618,220296035,28022136,113166944,58298568,20808387,2025-07-09 9:57
4557,2016년 11월,지연,삼성중공업,1800TEU_SCR,시리즈,5,10,380568,228340,7611360,3425100,178493,510035,926483,425029,934890,3888140,1700126,1593868,215,288,5517090,2758543,97276496,13076500,49359175,18448164,16392657,2025-07-09 9:57
21348,2020년 2월,지연,삼성중공업,PC_SCR,1차선,5,8,443051,265831,13291530,6645775,294195,534930,887450,445775,1337250,5549380,1783106,1671661,228,318,5198471,2599234,155744272,22099655,88423905,27081610,18139102,2025-07-09 9:57
35396,2023년 8월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,483558,290135,7736928,3481620,202699,579150,1274131,482625,772200,3300984,1930501,1447876,498,512,6897162,3448581,111521727,13757153,47040448,32926822,17797304,2025-07-09 9:57
29543,2022년 2월,지연,삼성중공업,PC_SCR,시리즈,5,3,465855,279513,9317100,4192695,192857,551046,914186,459205,1010240,4063625,1836823,1722021,449,576,5355076,2677537,127544398,15627089,56647820,38604167,16665322,2025-07-09 9:57
19366,2019년 8월,정상,삼성중공업,2500TEU_EGCS,시리즈,4,해당없음,423972,254383,11871216,5087660,319656,532798,1172160,443999,1207544,5007568,1776001,1332000,254,345,6345180,3172588,136466406,19427489,71532256,26665780,18840881,2025-07-09 9:57
22457,2020년 5월,정상,현대미포,2500TEU_DF,시리즈,5,해당없음,443051,265831,11076275,3987465,213960,534930,1176849,445775,980650,4212180,1783106,1337329,128,179,6370561,3185279,98882977,17435254,51039240,12539378,17869105,2025-07-09 9:57
1913,2015년 3월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,369125,221474,16241500,7973064,506420,506489,840269,422074,1957964,8000488,1688307,1266230,251,301,4922102,2461048,190824813,26489816,104514688,39524170,20296139,2025-07-09 9:57
8618,2017년 12월,지연,삼성중공업,2500TEU_DF,2차_1차선,4,16,394269,236561,4731228,1892488,128770,515136,1133304,429280,549376,2214672,1717128,1609807,281,365,6134845,3067421,70782998,8830206,33055328,13604215,15293249,2025-07-09 9:57
4690,2016년 12월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,23,380568,228340,17125560,7991900,407984,510035,1122083,425029,1869780,7712540,1700126,1593868,261,328,6074103,3037050,193511299,27582591,98946680,44994561,21987467,2025-07-09 9:57
36428,2024년 2월,지연,삼성중공업,1800TEU_EGCS,시리즈,5,24,500000,300000,15000000,6000000,300000,600000,1089900,500000,1400000,5925000,2000000,1875000,436,482,6490200,3245100,177968153,23489900,82350000,51192953,18935300,2025-07-09 9:57
14280,2018년 4월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,406492,243895,8129840,3902320,236196,524924,870851,437437,839760,3411460,1749754,1312315,294,417,5101240,2550618,95183247,14101568,45006624,21109908,14965147,2025-07-09 9:57
6367,2016년 5월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,380568,228340,13700448,5480160,382485,510035,1122083,425029,1495824,6068048,1700126,1275094,169,294,6074103,3037050,146333660,21620240,77330640,27732535,19650245,2025-07-09 9:57
5456,2016년 2월,정상,삼성중공업,CON_RO,1차선,4,해당없음,380568,228340,28923168,12787040,841467,510035,846151,425029,3195624,13155936,1700126,1275094,106,193,4956557,2478276,284473318,44332890,173628580,39750235,26761613,2025-07-09 9:57
12409,2018년 11월,지연,삼성중공업,2500TEU_DF,2차_1차선,4,16,406492,243895,4877904,1951160,131220,524924,1154837,437437,559840,2256812,1749754,1640394,335,357,6251408,3125702,72713283,9077482,34080160,13971731,15583910,2025-07-09 9:57
12631,2018년 11월,지연,현대미포,CON_RO,시리즈,5,16,406492,243895,22357060,10975275,524880,524924,870851,437437,2449300,10234380,1749754,1640394,335,357,5101240,2550618,250449168,35690427,124223280,66809775,23725686,2025-07-09 9:57
6341,2016년 5월,지연,삼성중공업,2500TEU_EGCS,1차선,5,8,380568,228340,13319880,6850200,331487,510035,1122083,425029,1614810,6501480,1700126,1593868,169,294,6074103,3037050,156252928,22558714,88443100,24729677,20521437,2025-07-09 9:57
11310,2017년 8월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,394269,236561,11039532,4731220,309048,515136,1133304,429280,1098752,4635360,1717128,1287845,243,302,6134845,3067421,125281522,18157520,64817456,24365195,17941351,2025-07-09 9:57
4891,2016년 12월,지연,현대미포,1800TEU_EGCS,시리즈,5,4,380568,228340,11417040,4566800,254990,510035,926483,425029,1189860,4907980,1700126,1593868,261,328,5517090,2758543,116272725,18100377,53583180,26921701,17667467,2025-07-09 9:57
32843,2023년 1월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,483558,290135,15473856,6963240,405398,579150,1274131,482625,1544400,6254496,1930501,1447876,357,492,6897162,3448581,184434637,25178400,94080896,43652325,21523016,2025-07-09 9:57
23261,2020년 8월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,443051,265831,3987459,2392479,160470,534930,1176849,445775,481410,1885452,1783106,1337329,218,267,6370561,3185279,62301742,8697962,29376204,9184439,15043137,2025-07-09 9:57
4520,2016년 11월,지연,삼성중공업,2500TEU_DF,시리즈,6,4,380568,228340,11417040,4110120,203992,510035,1122083,425029,1223856,4895232,1700126,1593868,215,288,6074103,3037050,120366828,17788299,60464040,23590254,18524235,2025-07-09 9:57
8171,2017년 10월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,394269,236561,9462456,3784976,257540,515136,935748,429280,961408,3965808,1717128,1287845,262,325,5572261,2786129,104476311,15385136,51096976,21703620,16290579,2025-07-09 9:57
27493,2021년 8월,지연,현대미포,PC_EGCS_SCR,시리즈,5,11,448368,269021,11209200,5380420,241911,537605,891888,448004,1075200,4434870,1792022,1680020,330,426,5224464,2612231,120354832,18709028,53856160,30970837,16818807,2025-07-09 9:57
28589,2022년 12월,지연,현대미포,2500TEU_DF,1차_1차선,5,14,465855,279513,20963475,9782955,440816,551046,1212303,459205,2112320,8747125,1836823,1722021,343,481,6562475,3281237,240524057,33409800,113435445,69416811,24262001,2025-07-09 9:57
29654,2022년 3월,지연,현대미포,LPG,1차선,5,24,465855,279513,11646375,5590260,247959,551046,1000977,459205,1285760,5096750,1836823,1722021,559,681,5960676,2980337,161817410,19495822,64427605,59011616,18882367,2025-07-09 9:57
37479,2024년 5월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,500000,300000,22000000,9600000,570000,600000,995400,500000,2240000,9240000,2000000,1500000,448,506,5830800,2915400,282433271,34265400,139200000,85241671,21726200,2025-07-09 9:57
28775,2022년 12월,지연,현대미포,1800TEU_EGCS,시리즈,5,1,465855,279513,11646375,5590260,247959,551046,1000977,459205,1193920,5096750,1836823,1722021,343,481,5960676,2980337,139930970,19495822,64427605,37217016,18790527,2025-07-09 9:57
34544,2023년 5월,지연,현대미포,PC_SCR,시리즈,5,14,483558,290135,9671160,4352025,202699,579150,960810,482625,965250,3981450,1930501,1809845,376,451,5628185,2814092,115235940,16248469,50870300,30987848,17129323,2025-07-09 9:57
28135,2022년 10월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,465855,279513,20497620,8944416,523469,551046,914186,459205,2057216,8485400,1836823,1377617,391,547,5355076,2677537,259264527,31889942,129693696,75891220,21789669,2025-07-09 9:57
35268,2023년 8월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,483558,290135,4352022,1740810,144785,579150,1274131,482625,405405,1780794,1930501,1447876,498,512,6897162,3448581,67338063,8573523,25908993,16945228,15910319,2025-07-09 9:57
37680,2024년 6월,지연,현대미포,PC_EGCS_SCR,1차선,5,18,500000,300000,17500000,7500000,360000,600000,995400,500000,1700000,6975000,2000000,1875000,456,531,5830800,2915400,202931942,27455400,88650000,65530342,19296200,2025-07-09 9:57
9748,2017년 3월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,394269,236561,9462456,3784976,257540,515136,854613,429280,1030080,4223328,1717128,1287845,243,312,5006123,2503059,103406889,15304001,51948592,20386733,15767563,2025-07-09 9:57
23820,2020년 9월,정상,삼성중공업,LPG,시리즈,4,해당없음,443051,265831,7088816,3189972,187215,534930,971703,445775,713200,2941840,1783106,1337329,200,249,5786361,2893179,83392613,12418411,42996224,12522963,15455015,2025-07-09 9:57
3848,2015년 9월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,369125,221474,5906000,2657688,177247,506489,1114283,422074,742676,3038160,1688307,1266230,180,286,6031879,3015938,76938078,10783781,36697756,13673351,15783190,2025-07-09 9:57
31078,2022년 7월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,465855,279513,11180520,4472208,275510,551046,1000977,459205,1028608,4297800,1836823,1377617,450,625,5960676,2980337,138174177,17939466,61380900,41371950,17481861,2025-07-09 9:57
6661,2016년 6월,지연,현대미포,2500TEU_EGCS,1차선,5,23,380568,228340,15222720,6850200,356986,510035,1122083,425029,1614810,6692700,1700126,1593868,187,307,6074103,3037050,151499554,24487053,79118915,27180929,20712657,2025-07-09 9:57
10013,2017년 4월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,394269,236561,12616608,5677464,360556,515136,935748,429280,1304768,5407920,1717128,1287845,253,322,5572261,2786129,142347634,20534792,75856928,27879863,18076051,2025-07-09 9:57
274,2015년 10월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,369125,221474,16241500,7973064,506420,506489,840269,422074,1890448,7899216,1688307,1266230,181,291,4922102,2461048,183206877,26489816,104514688,32075022,20127351,2025-07-09 9:57
32601,2023년 12월,지연,현대미포,1800TEU_SCR,1차선,5,15,483558,290135,14506740,7253375,318527,579150,1052027,482625,1447875,6153150,1930501,1809845,393,454,6264671,3132335,177592523,24192444,83317045,49344657,20738377,2025-07-09 9:57
31307,2022년 8월,정상,삼성중공업,CON_RO,1차선,4,해당없음,465855,279513,35404980,15652728,909183,551046,914186,459205,3453184,14270900,1836823,1377617,479,575,5355076,2677537,446369370,53891328,214553612,148953293,28971137,2025-07-09 9:57
15938,2018년 9월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,870851,437437,699800,2834136,1749754,1312315,360,441,5101240,2550618,86022024,11447532,39543392,20783237,14247863,2025-07-09 9:57
16615,2019년 12월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,423972,254383,13567104,6105192,372932,532798,1172160,443999,1420640,5753376,1776001,1332000,188,376,6345180,3172588,148023713,22194185,82487648,23542095,19799785,2025-07-09 9:57
2532,2015년 5월,지연,삼성중공업,2500TEU_DF,시리즈,6,13,369125,221474,11073750,3986532,202568,506489,1114283,422074,1114014,4785102,1688307,1582788,288,373,6031879,3015938,123758981,17305696,58632864,29602393,18218028,2025-07-09 9:57
7965,2017년 10월,지연,삼성중공업,2500TEU_SCR,1차선,5,12,394269,236561,13799415,5914025,309048,515136,1133304,429280,1459280,5922960,1717128,1609807,262,325,6134845,3067421,155607626,22100208,81021820,32574157,19911441,2025-07-09 9:57
29406,2022년 2월,정상,현대미포,2500TEU_SCR,시리즈,4,해당없음,465855,279513,7453680,3354156,192857,551046,1212303,459205,734720,3140700,1836823,1377617,449,576,6562475,3281237,99332307,13223247,39206272,29969216,16933572,2025-07-09 9:57
34714,2023년 6월,지연,현대미포,PC_EGCS_SCR,1차선,5,13,483558,290135,14506740,7253375,318527,579150,960810,482625,1544400,6370320,1930501,1809845,410,442,5628185,2814092,181691338,24101227,84525940,52966828,20097343,2025-07-09 9:57
27699,2021년 9월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,448368,269021,11209200,4035315,215032,537605,1182734,448004,985600,4233285,1792022,1344016,353,450,6402414,3201206,127446339,17627890,59363760,32496146,17958543,2025-07-09 9:57
1091,2015년 1월,지연,현대미포,1800TEU_SCR,1차선,5,15,369125,221474,12919375,5536850,303852,506489,920042,422074,1434715,5823140,1688307,1582788,188,298,5478738,2739367,129241730,20608682,65444555,24441438,18747055,2025-07-09 9:57
5289,2016년 1월,지연,현대미포,CON_RO,시리즈,5,7,380568,228340,22834080,10275300,535479,510035,846151,425029,2464710,10198400,1700126,1593868,91,200,4956557,2478276,201720656,35426074,119154075,23748570,23391937,2025-07-09 9:57
13568,2018년 2월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,406492,243895,9755808,3902320,262440,524924,953528,437437,979720,4093752,1749754,1312315,273,391,5678134,2839066,110117468,15836457,53559188,24069082,16652741,2025-07-09 9:57
9921,2017년 3월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,854613,429280,686720,2781216,1717128,1287845,243,312,5006123,2503059,77080056,11126343,38354272,13617350,13982091,2025-07-09 9:57
